"","participant","block_num","time_since_start","time_to_end","block_duration"
"129",98,4,3.96685049999996,228.4449901,232.4118406
"130",98,4,192.9931529,39.4186877,232.4118406
"131",98,5,0,301.2987712,301.2987712
"132",98,5,203.7605255,97.5382457000001,301.2987712
"133",98,5,295.2984833,6.00028789999988,301.2987712
"134",98,6,0,283.8645835,283.8645835
"135",98,6,210.1441849,73.7203986,283.8645835
"136",98,6,252.2629639,31.6016196,283.8645835
"137",98,7,0,297.3985714,297.3985714
"138",98,7,206.3439573,91.0546141000004,297.3985714
"139",98,7,248.0627309,49.3358405000004,297.3985714
"140",98,7,291.664974,5.73359740000024,297.3985714
"141",99,0,0,320.6293163,320.6293163
"142",99,0,205.4606173,115.168699,320.6293163
"143",99,1,0,279.7756833,279.7756833
"144",99,1,151.0389323,128.736751,279.7756833
"145",99,2,0,277.0337318,277.0337318
"146",99,2,185.908591,91.1251408000001,277.0337318
"147",99,3,0,282.5924148,282.5924148
"148",99,3,137.3625146,145.2299002,282.5924148
"149",99,3,197.0680992,85.5243156000001,282.5924148
"150",99,3,249.7394238,32.852991,282.5924148
"151",99,3,267.4160324,15.1763824,282.5924148
"152",99,4,0,286.2177175,286.2177175
"153",99,4,132.3536936,153.8640239,286.2177175
"154",99,4,207.7438972,78.4738202999999,286.2177175
"155",99,4,269.0911626,17.1265549,286.2177175
"156",99,5,0,284.8592444,284.8592444
"157",99,5,123.6612348,161.1980096,284.8592444
"158",99,5,207.7522228,77.1070216000003,284.8592444
"159",99,5,207.7522228,77.1070216000003,284.8592444
"160",99,5,270.0578902,14.8013542000003,284.8592444
"161",99,6,0,299.8941176,299.8941176
"162",99,6,119.8525773,180.0415403,299.8941176
"163",99,6,226.6373184,73.2567991999999,299.8941176
"164",99,7,0,296.4021284,296.4021284
"165",99,7,109.9433453,186.4587831,296.4021284
"166",99,7,181.491527,114.9106014,296.4021284
"167",99,7,259.8819966,36.5201317999999,296.4021284
"168",100,0,0,298.798782900001,298.798782900001
"169",100,0,167.075388000001,131.7233949,298.798782900001
"170",100,1,0,283.4477356,283.4477356
"171",100,3,0,256.0626017,256.0626017
"172",100,3,3.61664889999997,252.4459528,256.0626017
"173",100,3,160.3245622,95.7380395,256.0626017
"174",100,3,191.0928077,64.9697939999999,256.0626017
"175",100,3,237.1116486,18.9509530999999,256.0626017
"176",100,4,0,283.8978544,283.8978544
"177",100,4,141.2906722,142.6071822,283.8978544
"178",100,4,225.444924,58.4529304000002,283.8978544
"179",100,4,277.4642378,6.43361660000028,283.8978544
"180",100,5,0,283.8643628,283.8643628
"181",100,5,111.3389816,172.5253812,283.8643628
"182",100,5,251.8961179,31.9682449000002,283.8643628
"183",100,5,271.3971045,12.4672583000001,283.8643628
"184",100,6,0,293.0315358,293.0315358
"185",100,6,134.6735208,158.358015,293.0315358
"186",100,6,206.0938095,86.9377263000001,293.0315358
"187",100,6,280.880929,12.1506068000003,293.0315358
"188",100,7,0,302.1820773,302.1820773
"189",100,7,166.5252239,135.6568534,302.1820773
"190",100,7,213.8943072,88.2877701000002,302.1820773
"191",100,7,240.8956391,61.2864382000002,302.1820773
"192",100,7,272.5139239,29.6681533999999,302.1820773
"193",101,0,0,320.537584000002,320.537584000002
"194",101,0,6.73393980000105,313.803644200001,320.537584000002
"195",101,0,55.830233600002,264.7073504,320.537584000002
"196",101,0,142.396332800001,178.141251200001,320.537584000002
"197",101,0,228.454331600002,92.0832524,320.537584000002
"198",101,0,277.2753044,43.262279600002,320.537584000002
"199",101,3,0,269.4161815,269.4161815
"200",101,3,141.5962085,127.819973,269.4161815
"201",101,3,247.6726855,21.7434960000001,269.4161815
"202",101,4,0,273.7332356,273.7332356
"203",101,4,147.046847,126.6863886,273.7332356
"204",101,4,227.4541419,46.2790937,273.7332356
"205",101,4,243.3554678,30.3777677999999,273.7332356
"206",101,4,256.1652136,17.5680219999999,273.7332356
"207",101,5,0,290.95981,290.95981
"208",101,5,19.6267954,271.3330146,290.95981
"209",101,5,109.2434458,181.7163642,290.95981
"210",101,5,163.123202,127.836608,290.95981
"211",101,5,238.8800461,52.0797639000002,290.95981
"212",101,5,263.3239699,27.6358401000002,290.95981
"213",101,5,282.2756972,8.68411280000009,290.95981
"214",101,6,0,289.4846808,289.4846808
"215",101,6,114.21872,175.2659608,289.4846808
"216",101,6,192.517509,96.9671718,289.4846808
"217",101,6,268.8494606,20.6352201999998,289.4846808
"218",101,7,0,280.9422267,280.9422267
"219",101,7,158.972802,121.9694247,280.9422267
"220",101,7,214.2029684,66.7392583000001,280.9422267
"221",102,0,0,320.270590399974,320.270590399974
"222",102,0,4.22537399997299,316.045216400001,320.270590399974
"223",102,0,4.22537399997299,316.045216400001,320.270590399974
"224",102,0,211.919059599983,108.351530799991,320.270590399974
"225",102,0,211.919059599983,108.351530799991,320.270590399974
"226",102,2,0,282.90891939996,282.90891939996
"227",102,2,5.36714709999001,277.54177229997,282.90891939996
"228",102,2,5.36714709999001,277.54177229997,282.90891939996
"229",102,2,107.50965919998,175.39926019998,282.90891939996
"230",102,2,190.01708949998,92.8918298999799,282.90891939996
"231",102,3,0,262.10688730004,262.10688730004
"232",102,3,142.82116540004,119.2857219,262.10688730004
"233",102,3,210.59392120003,51.5129661000101,262.10688730004
"234",102,3,256.68996560004,5.4169217000001,262.10688730004
"235",102,4,0,304.42733010003,304.42733010003
"236",102,4,126.36970099999,178.05762910004,304.42733010003
"237",102,4,230.71238939999,73.71494070004,304.42733010003
"238",102,5,0,270.18260930001,270.18260930001
"239",102,5,99.5673019000099,170.6153074,270.18260930001
"240",102,5,147.32158500003,122.86102429998,270.18260930001
"241",102,5,209.5771546,60.6054547000099,270.18260930001
"242",102,5,254.30618350004,15.8764257999696,270.18260930001
"243",102,5,264.58208890003,5.60052039997981,270.18260930001
"244",102,6,0,290.45957959997,290.45957959997
"245",102,6,133.4870195,156.97256009997,290.45957959997
"246",102,6,211.4358633,79.0237162999697,290.45957959997
"247",102,6,274.66650200001,15.7930775999598,290.45957959997
"248",102,7,0,287.60081139999,287.60081139999
"249",102,7,74.93186780002,212.66894359997,287.60081139999
"250",102,7,144.04641870002,143.55439269997,287.60081139999
"251",102,7,184.16652460001,103.43428679998,287.60081139999
"252",102,7,236.70471110003,50.8961002999599,287.60081139999
"253",102,7,275.90825660003,11.6925547999599,287.60081139999
"254",103,1,0,277.547782000001,277.547782000001
"255",103,1,206.456402900001,71.0913791,277.547782000001
"256",103,1,211.857009300001,65.6907727,277.547782000001
"257",103,1,211.857009300001,65.6907727,277.547782000001
"258",103,3,0,261.3459299,261.3459299
"259",103,7,0,267.2468141,267.2468141
"260",103,7,0,267.2468141,267.2468141
"261",104,0,0,287.322581500018,287.322581500018
"262",104,1,0,290.656079499985,290.656079499985
"263",104,1,6.40903859998798,284.247040899997,290.656079499985
"264",104,2,0,271.0213047,271.0213047
"265",104,2,257.04521789998,13.9760868000201,271.0213047
"266",104,3,0,323.94197710001,323.94197710001
"267",104,4,0,268.47941500001,268.47941500001
"268",104,4,263.1039399,5.37547510000991,268.47941500001
"269",104,5,0,286.73071409998,286.73071409998
"270",104,5,278.37182929999,8.35888479998994,286.73071409998
"271",104,6,0,287.1058128,287.1058128
"272",104,6,239.20199420001,47.9038185999898,287.1058128
"273",104,7,0,276.66327580001,276.66327580001
"274",104,7,10.7258436000002,265.93743220001,276.66327580001
"275",104,7,182.4393769,94.2238989000098,276.66327580001
"276",104,7,268.5709817,8.09229410000989,276.66327580001
"277",10,1,0,236.048307999994,236.048307999994
"278",10,1,118.027095800004,118.02121219999,236.048307999994
"279",10,1,200.341866100004,35.7064418999901,236.048307999994
"280",10,2,0,312.4881187,312.4881187
"281",10,2,96.2509927999899,216.23712590001,312.4881187
"282",10,2,169.59037759999,142.89774110001,312.4881187
"283",10,2,223.38332309999,89.10479560001,312.4881187
"284",10,2,272.78129449999,39.70682420001,312.4881187
"285",10,2,299.7470261,12.7410926,312.4881187
"286",10,3,0,277.0214797,277.0214797
"287",10,3,85.08423900001,191.93724069999,277.0214797
"288",10,3,165.0356064,111.9858733,277.0214797
"289",10,3,232.7052665,44.3162132,277.0214797
"290",10,3,264.0051083,13.0163714,277.0214797
"291",10,5,0,257.8589931,257.8589931
"292",10,5,45.1769667000003,212.6820264,257.8589931
"293",10,5,92.4073651000103,165.45162799999,257.8589931
"294",10,5,135.41542440001,122.44356869999,257.8589931
"295",10,5,190.4162466,67.4427464999999,257.8589931
"296",10,5,229.48549600001,28.3734970999899,257.8589931
"297",10,5,241.2502315,16.6087616,257.8589931
"298",10,6,0,281.19848940001,281.19848940001
"299",10,6,36.1669662000099,245.0315232,281.19848940001
"300",10,6,133.5304533,147.66803610001,281.19848940001
"301",10,6,186.96300820001,94.2354812000003,281.19848940001
"302",10,6,271.9647505,9.23373890001039,281.19848940001
"303",10,7,0,286.4830713,286.4830713
"304",10,7,61.4007474999903,225.08232380001,286.4830713
"305",10,7,98.1963456999902,188.28672560001,286.4830713
"306",10,7,150.98122499999,135.50184630001,286.4830713
"307",10,7,187.65118859999,98.8318827000098,286.4830713
"308",10,7,211.80459529999,74.6784760000101,286.4830713
"309",10,7,240.31522229999,46.1678490000099,286.4830713
"310",10,7,269.0208174,17.4622538999997,286.4830713
"311",105,4,0,262.6962529,262.6962529
"312",105,4,215.5909321,47.1053207999998,262.6962529
"313",105,4,234.8764137,27.8198391999999,262.6962529
"314",105,4,234.8764137,27.8198391999999,262.6962529
"315",105,6,0,266.7631793,266.7631793
"316",105,7,0,277.1980885,277.1980885
"317",105,7,136.9656045,140.232484,277.1980885
"318",106,1,0,334.093348,334.093348
"319",106,1,5.38377420000006,328.7095738,334.093348
"320",106,1,31.2191972000001,302.8741508,334.093348
"321",106,1,43.0784305000001,291.0149175,334.093348
"322",106,1,57.5462548,276.5470932,334.093348
"323",106,1,69.3806445,264.7127035,334.093348
"324",106,1,69.3806445,264.7127035,334.093348
"325",106,1,84.5066986,249.5866494,334.093348
"326",106,1,91.3322579000001,242.7610901,334.093348
"327",106,1,91.3322579000001,242.7610901,334.093348
"328",106,1,103.2082014,230.8851466,334.093348
"329",106,1,117.1511188,216.9422292,334.093348
"330",106,1,142.3613174,191.7320306,334.093348
"331",106,1,160.6461046,173.4472434,334.093348
"332",106,1,179.739289,154.354059,334.093348
"333",106,1,179.739289,154.354059,334.093348
"334",106,1,210.4835017,123.6098463,334.093348
"335",106,1,210.4835017,123.6098463,334.093348
"336",106,1,240.9941482,93.0991998,334.093348
"337",106,1,240.9941482,93.0991998,334.093348
"338",106,1,282.2975541,51.7957938999999,334.093348
"339",106,1,282.2975541,51.7957938999999,334.093348
"340",106,2,0,258.9456738,258.9456738
"341",106,2,11.4259772,247.5196966,258.9456738
"342",106,2,88.1069990000001,170.8386748,258.9456738
"343",106,2,132.8605997,126.0850741,258.9456738
"344",106,2,166.096566,92.8491078,258.9456738
"345",106,2,213.6836862,45.2619876000001,258.9456738
"346",106,3,0,299.8987918,299.8987918
"347",106,3,10.7591871000002,289.1396047,299.8987918
"348",106,3,138.9694149,160.9293769,299.8987918
"349",106,4,0,264.0626315,264.0626315
"350",106,4,63.3884836999998,200.6741478,264.0626315
"351",106,4,169.3967702,94.6658613,264.0626315
"352",106,5,0,298.4154567,298.4154567
"353",106,5,5.3921064000001,293.0233503,298.4154567
"354",106,5,156.4041253,142.0113314,298.4154567
"355",106,5,248.3865048,50.0289518999998,298.4154567
"356",106,6,0,294.5900996,294.5900996
"357",106,6,0,294.5900996,294.5900996
"358",106,6,70.1972811999999,224.3928184,294.5900996
"359",106,6,107.6586554,186.9314442,294.5900996
"360",106,6,113.0256261,181.5644735,294.5900996
"361",106,6,131.5937575,162.9963421,294.5900996
"362",106,6,170.9803535,123.6097461,294.5900996
"363",106,6,223.1593694,71.4307301999997,294.5900996
"364",106,6,228.568153,66.0219465999999,294.5900996
"365",106,6,228.568153,66.0219465999999,294.5900996
"366",106,7,0,287.8729588,287.8729588
"367",106,7,5.40057979999983,282.472379,287.8729588
"368",106,7,5.40057979999983,282.472379,287.8729588
"369",106,7,83.4316733999999,204.4412854,287.8729588
"370",106,7,88.7903736999997,199.0825851,287.8729588
"371",106,7,94.2158003,193.6571585,287.8729588
"372",106,7,127.0100685,160.8628903,287.8729588
"373",106,7,132.3771618,155.495797,287.8729588
"374",106,7,185.9147771,101.9581817,287.8729588
"375",106,7,232.4434837,55.4294750999998,287.8729588
"376",107,0,0,326.7037031,326.7037031
"377",107,0,176.0533667,150.6503364,326.7037031
"378",107,1,0,248.2281647,248.2281647
"379",107,4,0,237.0931519,237.0931519
"380",107,4,145.7995279,91.2936239999999,237.0931519
"381",107,5,0,332.0042318,332.0042318
"382",107,5,179.937104,152.0671278,332.0042318
"383",108,1,0,262.678949400007,262.678949400007
"384",108,1,35.4276375000049,227.251311900002,262.678949400007
"385",108,1,216.900282100007,45.7786672999999,262.678949400007
"386",108,2,0,259.9706174,259.9706174
"387",108,2,182.11434260001,77.8562747999902,259.9706174
"388",108,2,221.76751609999,38.2031013000101,259.9706174
"389",108,4,0,267.52931260001,267.52931260001
"390",108,4,184.39776400001,83.1315486000001,267.52931260001
"391",108,5,0,255.07014339999,255.07014339999
"392",108,5,164.2212649,90.84887849999,255.07014339999
"393",108,7,0,248.01954190001,248.01954190001
"394",108,7,149.7201085,98.29943340001,248.01954190001
"395",109,1,0,254.7951377,254.7951377
"396",109,1,0,254.7951377,254.7951377
"397",109,1,105.1616691,149.6334686,254.7951377
"398",109,1,170.785766,84.0093717,254.7951377
"399",109,1,232.2260482,22.5690894999998,254.7951377
"400",109,1,240.8936999,13.9014377999999,254.7951377
"401",109,2,0,273.9978058,273.9978058
"402",109,2,96.8777516,177.1200542,273.9978058
"403",109,2,207.0902444,66.9075614000001,273.9978058
"404",109,2,254.3622358,19.6355700000001,273.9978058
"405",109,3,0,311.3352257,311.3352257
"406",109,3,108.8123336,202.5228921,311.3352257
"407",109,3,228.625875,82.7093507,311.3352257
"408",109,4,0,272.064089,272.064089
"409",109,4,141.9660495,130.0980395,272.064089
"410",109,4,231.3428384,40.7212506000001,272.064089
"411",109,5,0,289.4327472,289.4327472
"412",109,5,108.1622518,181.2704954,289.4327472
"413",109,6,0,276.0313238,276.0313238
"414",109,6,140.6994006,135.3319232,276.0313238
"415",109,6,213.040916,62.9904078000004,276.0313238
"416",109,6,263.8966664,12.1346574000004,276.0313238
"417",109,7,0,297.8170208,297.8170208
"418",109,7,132.6150098,165.202011,297.8170208
"419",109,7,198.7891595,99.0278613,297.8170208
"420",109,7,260.7628364,37.0541843999999,297.8170208
"421",110,0,0,298.88189969999,298.88189969999
"422",110,0,26.335431200001,272.546468499989,298.88189969999
"423",110,0,113.825730800002,185.056168899988,298.88189969999
"424",110,0,192.015300400002,106.866599299988,298.88189969999
"425",110,0,294.489904299989,4.39199540000106,298.88189969999
"426",110,2,0,251.8948061,251.8948061
"427",110,2,91.8655352000098,160.02927089999,251.8948061
"428",110,2,185.8896218,66.0051842999999,251.8948061
"429",110,2,217.7171211,34.1776849999999,251.8948061
"430",110,2,226.17618370001,25.71862239999,251.8948061
"431",110,2,240.82728520001,11.0675208999901,251.8948061
"432",110,3,0,293.1564,293.1564
"433",110,3,117.9759547,175.1804453,293.1564
"434",110,3,188.9065874,104.2498126,293.1564
"435",110,3,257.23702240001,35.91937759999,293.1564
"436",110,3,272.14641580001,21.00998419999,293.1564
"437",110,4,0,292.3147019,292.3147019
"438",110,4,171.8386363,120.4760656,292.3147019
"439",110,4,240.77727790001,51.5374239999899,292.3147019
"440",110,4,271.8630564,20.4516454999998,292.3147019
"441",110,5,0,275.88836120001,275.88836120001
"442",110,5,140.9611451,134.92721610001,275.88836120001
"443",110,5,164.8712941,111.01706710001,275.88836120001
"444",110,5,201.5741805,74.3141807000102,275.88836120001
"445",110,5,234.8352572,41.0531040000101,275.88836120001
"446",110,5,258.7120042,17.1763570000103,275.88836120001
"447",110,6,0,291.50629239999,291.50629239999
"448",110,6,55.3711566000002,236.13513579999,291.50629239999
"449",110,6,158.54593129999,132.9603611,291.50629239999
"450",110,6,214.81703649999,76.6892558999998,291.50629239999
"451",110,6,286.13918499999,5.3671073999999,291.50629239999
"452",110,7,0,290.8228772,290.8228772
"453",110,7,90.1072068999902,200.71567030001,290.8228772
"454",110,7,174.3221702,116.500707,290.8228772
"455",110,7,223.36756569999,67.4553115000099,290.8228772
"456",110,7,282.42221229999,8.40066490000982,290.8228772
"457",111,0,0,301.116169042885,301.116169042885
"458",111,0,77.0329977702349,224.08317127265,301.116169042885
"459",111,0,176.283039588481,124.833129454404,301.116169042885
"460",111,0,269.53332189098,31.582847151905,301.116169042885
"461",111,0,294.156167531386,6.96000151149906,301.116169042885
"462",111,1,0,309.832818182189,309.832818182189
"463",111,1,118.866445770487,190.966372411702,309.832818182189
"464",111,1,215.082950182259,94.7498679999301,309.832818182189
"465",111,2,0,265.77652299032,265.77652299032
"466",111,2,147.55981009454,118.21671289578,265.77652299032
"467",111,2,218.24600061029,47.5305223800299,265.77652299032
"468",111,2,251.97879372724,13.7977292630799,265.77652299032
"469",111,2,251.97879372724,13.7977292630799,265.77652299032
"470",111,3,0,296.54944550432,296.54944550432
"471",111,3,146.1996210441,150.34982446022,296.54944550432
"472",111,3,206.01657112874,90.5328743755801,296.54944550432
"473",111,3,270.83305721357,25.71638829075,296.54944550432
"474",111,4,0,281.23933201469,281.23933201469
"475",111,4,152.0827494543,129.15658256039,281.23933201469
"476",111,4,202.66617891006,78.5731531046301,281.23933201469
"477",111,4,261.01925330423,20.22007871046,281.23933201469
"478",111,5,0,285.75346557237,285.75346557237
"479",111,5,133.38315726071,152.37030831166,285.75346557237
"480",111,5,193.37281400338,92.3806515689898,285.75346557237
"481",111,5,260.05595967732,25.6975058950497,285.75346557237
"482",111,6,0,288.78307958878,288.78307958878
"483",111,6,100.16648169793,188.61659789085,288.78307958878
"484",111,6,198.88534319773,89.8977363910503,288.78307958878
"485",111,6,282.34969355352,6.43338603526036,288.78307958878
"486",111,7,0,296.38098223321,296.38098223321
"487",111,7,171.06474802643,125.31623420678,296.38098223321
"488",111,7,246.98107105679,49.3999111764201,296.38098223321
"489",112,0,0,290.833059299999,290.833059299999
"490",112,0,128.698067299999,162.134992,290.833059299999
"491",112,0,128.698067299999,162.134992,290.833059299999
"492",112,0,282.682140399998,8.15091890000099,290.833059299999
"493",112,1,0,291.8831236,291.8831236
"494",112,1,253.5621725,38.3209511,291.8831236
"495",112,1,267.1636618,24.7194617999999,291.8831236
"496",112,1,282.9154435,8.96768010000005,291.8831236
"497",112,3,0,245.2440941,245.2440941
"498",112,3,4.93365010000002,240.310444,245.2440941
"499",112,3,15.7015297,229.5425644,245.2440941
"500",112,3,193.7383155,51.5057786,245.2440941
"501",112,3,240.643583,4.60051109999995,245.2440941
"502",112,4,0,291.2162398,291.2162398
"503",112,4,201.0227563,90.1934835000002,291.2162398
"504",112,4,254.3621133,36.8541265000001,291.2162398
"505",112,4,275.2811101,15.9351297000001,291.2162398
"506",112,5,0,295.1999758,295.1999758
"507",112,5,269.4470989,25.7528769,295.1999758
"508",112,5,288.1325432,7.06743259999985,295.1999758
"509",112,6,0,286.0489205,286.0489205
"510",112,6,199.7558885,86.293032,286.0489205
"511",112,6,254.2787004,31.7702200999997,286.0489205
"512",112,6,279.164877,6.88404349999973,286.0489205
"513",112,7,0,292.1328961,292.1328961
"514",112,7,195.2887071,96.8441889999999,292.1328961
"515",112,7,241.4105554,50.7223407000001,292.1328961
"516",112,7,265.0798883,27.0530078000002,292.1328961
"517",113,0,0,298.684885299997,298.684885299997
"518",113,0,293.317735399992,5.36714990000507,298.684885299997
"519",113,0,293.317735399992,5.36714990000507,298.684885299997
"520",113,4,0,259.71473730001,259.71473730001
"521",113,4,234.062462,25.6522753000102,259.71473730001
"522",113,4,250.35573900002,9.35899829999016,259.71473730001
"523",113,5,0,282.0917087,282.0917087
"524",113,5,250.15567549999,31.9360332000101,282.0917087
"525",113,5,250.15567549999,31.9360332000101,282.0917087
"526",113,6,0,304.21034170001,304.21034170001
"527",113,6,275.53281790001,28.6775238,304.21034170001
"528",113,6,275.53281790001,28.6775238,304.21034170001
"529",113,7,0,272.79924609998,272.79924609998
"530",113,7,239.0462482,33.7529978999801,272.79924609998
"531",113,7,239.0462482,33.7529978999801,272.79924609998
"532",113,7,252.3057585,20.4934875999802,272.79924609998
"533",113,7,252.3057585,20.4934875999802,272.79924609998
"534",11,0,0,299.442879099995,299.442879099995
"535",11,0,162.774666299999,136.668212799996,299.442879099995
"536",11,0,294.008627199989,5.43425190000596,299.442879099995
"537",11,1,0,289.286461,289.286461
"538",11,1,140.9366113,148.3498497,289.286461
"539",11,2,0,265.28925799999,265.28925799999
"540",11,2,227.62860319999,37.6606548,265.28925799999
"541",11,3,0,289.98709689999,289.98709689999
"542",11,3,256.84245299999,33.1446438999999,289.98709689999
"543",11,4,0,307.53177529999,307.53177529999
"544",11,4,262.9494125,44.5823627999901,307.53177529999
"545",11,4,301.9909745,5.54080079998994,307.53177529999
"546",11,4,301.9909745,5.54080079998994,307.53177529999
"547",11,5,0,276.3059791,276.3059791
"548",11,6,0,301.3709764,301.3709764
"549",11,6,189.73760870001,111.63336769999,301.3709764
"550",11,7,0,284.54616700001,284.54616700001
"551",11,7,200.20394250001,84.3422245000002,284.54616700001
